status,suspicious,company_name,country_name,new_sector_name,old_sector_name,statement_url,date_seen,approved_by_board,approved_by,signed_by_director,signed_by,link_on_front_page,published,broken_url
merged,,Micro Focus International plc,United Kingdom,Software & Services,Technology,http://www.microfocus.com/media/guide/anti-slavery-statement-2016-signed.pdf,01/11/2016,Yes,Board,Yes,Executive Chairman,Yes,,
merged,,Microchip Technology Inc.,United States,Semiconductors & Semiconductor Equipment,Technology,http://ww1.microchip.com/downloads/en/DeviceDoc/Microchip%20Slavery%20and%20Human%20Trafficking%20Statement.pdf,22/08/2016,Yes,Board,Yes,CEO/Chairman,No,,
merged,,Mid Cheshire Hospitals NHS Foundation Trust,United Kingdom,Health Care Equipment & Services,Health,http://www.mcht.nhs.uk/about-us/reports-and-publications/useful-documents-policies-and-strategies/,22/08/2016,Not explicit,,No,,No,,
merged,,Midas Group Ltd,United Kingdom,Capital Goods,Construction & building materials,http://www.midasgroup.co.uk/files/Modern%20Slavery%20Statement%202016.pdf,,Not explicit,,Yes,Head of People (executive),No,,
merged,,Middlesex University Higher Education Corporation,United Kingdom,Consumer Services,Services,https://www.mdx.ac.uk/__data/assets/pdf_file/0016/240604/Modern-Slavery-Statement-Sep-2016.pdf,,Not explicit,,Yes,Chair of Board of Governors,No,,
merged,,Millbank Holdings Limited,United Kingdom,Diversified Financials,Services,https://www.millbank.com/anti-slavery-and-human-trafficking-statement,02/03/2017,Not explicit,,No,,No,,
merged,,Millennium & Copthorne Hotels plc,United Kingdom,Consumer Services,Travel,https://www.millenniumhotels.com/en/supply-chain-transparency-statement/,22/08/2016,Not explicit,,No,,Yes,,
merged,,Miller Homes Group (UK) Limited (The),United Kingdom,Consumer Durables & Apparel,Construction & building materials,https://www.millerhomes.co.uk/corporate/about-us/modern-slavery-statement-2017.aspx,09/01/2017,Not explicit,,Yes,CEO,No,,
merged,,Mills & Reeve LLP ,United Kingdom,Commercial & Professional Services,Professional services,http://www.mills-reeve.com/modern-slavery-statement/,,Not explicit,,No,,Yes,,
merged,,Millwood Designer Homes Limited,United Kingdom,Consumer Durables & Apparel,Real estate,http://www.millwooddesignerhomes.co.uk/about-mdh/modern-slavery-act-statement/,30/01/2017,Not explicit,,Yes,Managing Director,Yes,,
merged,,Mines Advisory Group (MAG),United Kingdom,Charity/Non-Profit,Charity/Nonprofit,http://www.maginternational.org/about-mag/mag-modern-slavery-statement/,,Yes,Trustees,Yes,Chair,No,,
merged,,"Minor, Weir & Willis Ltd",United Kingdom,Food & Staples Retailing,Agriculture/food/beverage,http://www.mww.co.uk/Slavery-and-Human-Trafficking-Statement.html,22/08/2016,Not explicit,,Yes,Director,Yes,,
merged,,Minster Law Limited,United Kingdom,Commercial & Professional Services,Professional services,https://www.minsterlaw.co.uk/modern-slavery-act-statement/,02/02/2017,Not explicit,,Yes,Managing Director,Yes,,
merged,,Mirza UK Ltd,United Kingdom,Consumer Durables & Apparel,Apparel & textile,http://www.mirzauk.com/modern-slavery-act/,07/02/2017,Not explicit,,Yes,Director,Yes,,
merged,,Mishcon de Reya LLP,United Kingdom,Commercial & Professional Services,Professional services,https://www.mishcon.com/assets/managed/docs/downloads/doc_3090/Statement_on_Slavery_and_Human_Trafficking.pdf,,Not explicit,,Yes,Managing Partner,No,,
merged,,Missguided Limited,United Kingdom,Retailing,Apparel & textile,https://missguided.co.uk/media/upload/modern-slavery-statement/Modern-Slavery-Statement-15-16.pdf,,Not explicit,,No,,No,,
merged,,Misys Global,United Kingdom,Software & Services,Technology,https://www.misys.com/media/460956/modern-slavery-act-statement-26_5_16.pdf,22/08/2016,Not explicit,,Yes,CEO and Directors,Yes,,
merged,,Mitie Group plc,United Kingdom,Commercial & Professional Services,Services,https://www.mitie.com/Mitie/media/Header-image/slavery-and-human-trafficking-statement.pdf,22/08/2016,Not explicit,,No,,Yes,,
merged,,Mitsubishi Corporation,Japan,Capital Goods,Transport,http://www.mitsubishicorp.com/jp/en/csr/management/pdf/slavery_and_human_tracking_statement_en.pdf,22/08/2016,Yes,Board,Yes,Executive VP/Board member,Yes,,
merged,,Mitsubishi Electric Europe B.V.,Netherlands,Capital Goods,Manufacturing,http://gb.mitsubishielectric.com/en/news-events/notification/modern-slavery-act-2016/index.page,,Yes,Board,Yes,"President, CEO & Managing Director",Yes,,
merged,,"Mitsubishi Heavy Industries Air Conditioning Europe, Ltd. ",United Kingdom,Capital Goods,Construction & building materials,http://www.mhiae.com/docs/default-source/brochures-library/modern-slavery-and-human-trafficking-statement---for-website.pdf?sfvrsn=2,,Yes,Board,Yes,Managing Director,Yes,,
merged,,Mitsubishi Motors,United Kingdom,Automobiles & Components,Transport,http://www.mitsubishi-cars.co.uk/modern-slavery-act/?gclid=CPrY4uPSu80CFZEy0wodNOAHmQ,22/08/2016,Yes,Board,Yes,Chairman,Yes,,
merged,,Mitsubishi Rayon Lucite Group Ltd,United Kingdom,Materials,Chemical,http://www.luciteinternational.com/slavery-act-statement/,22/08/2016,Not explicit,,No,,Yes,,
merged,,Mitsubishi UFJ Trust and Banking Corporation,Japan,Diversified Financials,Finance,http://www.tr.mufg.jp/english/pressreleases/pdf/20160930_1.pdf,,Yes,Board,Yes,Director,No,,
merged,,Mizuho International plc,United Kingdom,Diversified Financials,,https://www.onemizuho.eu/governance/anti-slavery-and-trafficking-statements,22/08/2016,Not explicit,,Yes,President/CEO,Yes,TRUE,FALSE
merged,,Mizuho Securities UK Holdings Ltd,United Kingdom,Diversified Financials,,https://www.onemizuho.eu/governance/anti-slavery-and-trafficking-statements,22/08/2016,Not explicit,,Yes,President/CEO,Yes,TRUE,FALSE
merged,,Mizuno Corporation,Japan,Consumer Durables & Apparel,Consumer products/retail,http://media.mizuno.com/~/media/Files/com/csr/statement/160930.pdf,,Yes,Board,Yes,President,Yes,,
merged,,Mole Valley Farmers Ltd,United Kingdom,Capital Goods,Consumer products/retail,http://www.molevalleyfarmers.com/mvf/info/general/slavery-and-human-trafficking-statement,,Not explicit,,No,,Yes,,
merged,,Momenta Group,United Kingdom,Commercial & Professional Services,Services,http://www.momentagroup.com/media/1160/anti-slavery-and-human-trafficking-policy-v092016.pdf,,Not explicit,,No,,Yes,,
merged,,Instant Cash Loans Limited (t/a The Money Shop),United Kingdom,Retailing,Services,https://www.themoneyshop.com/modern-slavery-statement,07/09/2016,Not explicit,,Yes,CEO,Yes,,
merged,,Monsoon Accessorize Ltd,United Kingdom,Retailing,Apparel & textile,http://uk.monsoon.co.uk/view/content/modern-slavery-act,15/03/2017,Yes,Board of Drillgreat Ltd. the parent company,Yes,CEO of Drillgreat Ltd. the parent company,Yes,,
merged,,Moore Stephens LLP,United Kingdom,Commercial & Professional Services,Professional services,https://www.moorestephens.co.uk/MediaLibsAndFiles/media/MooreStephensUK/Documents/Modern-Slavery-Act-statement-09-02-17.pdf?ext=.pdf,15/02/2017,Not explicit,,Yes,Chief Operating Officer,Yes,,
merged,,Moorepay Ltd,United Kingdom,Software & Services,Services,http://www.moorepay.co.uk/modern-slavery/,23/08/2016,Not explicit,,No,,Yes,,
merged,,Moores Furniture Group Ltd,United Kingdom,Capital Goods,Furnishings,http://www.moores.co.uk/wp-content/uploads/2015/06/Modern-Day-Slavery-Human-Trafficking-Policy-Statement-11th-Feb-2016.pdf,15/09/2016,Not explicit,,Yes,CEO and CFO,No,,
merged,,Morgan Hunt UK Limited,United Kingdom,Commercial & Professional Services,Services,http://www.morganhunt.com/footer/site-documents/Modern-Slavery-Act-Statement,11/09/2016,Yes,Board,No,,Yes,,
merged,,Morgan McKinley Ltd,United Kingdom,Commercial & Professional Services,Services,https://www.morganmckinley.co.uk/about/modern-slavery-statement,,Not explicit,,Yes,COO,Yes,,
merged,,Morphy Richards Limited,United Kingdom,Retailing,Consumer products/retail,https://www.morphyrichards.co.uk/pdf/Modern_Slavery_Statement_2016.pdf,,Not explicit,,Yes,CEO,Yes,,
merged,,Morses Club PLC,United Kingdom,Diversified Financials,Professional services,http://www.morsesclubplc.com/~/media/Files/M/Morses-Club/documents/modern-slavery-statement-jan-17.pdf,02/02/2017,Not explicit,,Yes,CEO,No,,
merged,,Morson International,United Kingdom,Commercial & Professional Services,Services,https://morson-website.s3.amazonaws.com/uploads/2016/04/Morson-International-slavery-and-human-trafficking-statement.pdf,23/08/2016,Not explicit,,Yes,HSQE Director,Yes,,
merged,,Motability Operations Limited,United Kingdom,Consumer Services,Transport,http://www.motabilityoperations.co.uk/Modern_Slavery_Statement_2016.pdf,11/01/2017,Yes,Board,Yes,CEO,No,,
merged,,Mothercare Group plc,United Kingdom,Retailing,Consumer products/retail,http://www.mothercareplc.com/~/media/Files/M/Mother-Care/documents/msa-statement-fy16-final-8-July-002.pdf,23/08/2016,Not explicit,,Yes,CEO,No,,
merged,,Moto Hospitality Ltd,United Kingdom,Consumer Services,Services,http://moto-way.com/content/uploads/2016/05/Modern-Slavery-Statement_1337_001.pdf,23/08/2016,Not explicit,,Yes,CEO,No,,
merged,,Motorola Solutions Inc.,United States,Technology Hardware & Equipment,Technology,https://www.motorolasolutions.com/content/dam/msi/docs/about-us/cr/2016_ahts_signed.pdf,,Not explicit,,Yes,CEO,No,,
merged,,Moy Park Ltd,United Kingdom,"Food, Beverage & Tobacco",Agriculture/food/beverage,https://www.moypark.com/uploads/general/Modern_Slavery_Statement_2017.pdf,25/01/2017,Not explicit,,Yes,Director,Yes,,
merged,,MSC Industrial Supply Company,United States,Retailing,Consumer products/retail,https://www.mscdirect.co.uk/ourCapabilities/MSC_modern_slavery_act.pdf,23/08/2016,Not explicit,,No,,No,,
merged,,MTR Corporation (Crossrail) Ltd,United Kingdom,Transportation,Transport,http://mtrcrossrail.co.uk/wp-content/uploads/2016/05/MTR-Crossrail-Modern-Slavery-Act-2015-Statement.pdf,23/08/2016,Not explicit,,Yes,Managing Director,Yes,,
merged,,MTS Cleansing Services Ltd,United Kingdom,Commercial & Professional Services,Services,http://www.mtscleansing.co.uk/mts.uldl/ddd85a831478d6e30b1d88a02022d8dc.pdf,23/08/2016,Not explicit,,Yes,Managing Director and Compliance Director,No,,
merged,,Mulberry Group Plc,United Kingdom,Consumer Durables & Apparel,Apparel & textile,http://www.mulberry.com/medias/Mulberry-Modern-Slavery-Act-V3.pdf?context=bWFzdGVyfHJvb3R8NjQ3Mzh8YXBwbGljYXRpb24vcGRmfGgyZC9oZTEvODgxODc3MTUyNTY2Mi5wZGZ8YWNkMzYxMTg5NmViYjk0M2Y5NzEwMTYwMDhmOWRkYTYxYjk0MzA2ZWEwNTc5ZjgyZDkyNzg0OWE2ZjA5ZDU4Mg,02/02/2017,Yes,Board,Yes,Chairman,No,,
merged,,Multiyork Furniture Ltd,United Kingdom,Consumer Durables & Apparel,Furnishings,http://www.multiyork.co.uk/modern-slavery-satement,14/02/2017,Yes,Board,Yes,Finance Director,Yes,,
merged,,Murgitroyd & Company Limited,United Kingdom,Commercial & Professional Services,,http://1u1lbo40pnuh3xxynn2pe6hj.wpengine.netdna-cdn.com/wp-content/uploads/2016/04/Modern-Slavery-Policy-Statement-Signed-01-June-2016.pdf,21/04/2017,Not explicit,,Yes,CEO,No,TRUE,FALSE
merged,,Mylan N.V.,United States,"Pharmaceuticals, Biotechnology & Life Sciences",Health,https://www.mylan.com/-/media/mylancom/files/company/corporate%20governance/california-supply-chains-and-uk-slavery-acts-statement-rev-122216.pdf,11/01/2017,Not explicit,,Yes,"Non-Executive Director Chairman, Compliance Committee",No,,
merged,,N Brown Group PLC,United Kingdom,Retailing,,http://www.nbrown.co.uk/~/media/Files/N/N-Brown/documents/modern-slavery-statement-oct-2016.pdf,,Not explicit,,Yes,CEO,No,,
merged,,NAHL Group plc,United Kingdom,Media,Services,http://nahlgroupplc.co.uk/images/stories/NAHL_Group_plc_Modern_Slavery_Act_Statement_2016.pdf,23/08/2016,Yes,Board,No,,No,,
merged,,Nando’s Chickenland Limited,United Kingdom,Consumer Services,Agriculture/food/beverage,https://www.nandos.co.uk/slavery-statement,,Not explicit,,Yes,Director,No,,
merged,,National Autistic Society,United Kingdom,Charity/Non-Profit,Services,http://www.autism.org.uk/get-involved/about-us/documents-reports.aspx,15/09/2016,Not explicit,,No,,No,,
merged,,National Fostering Agency Group,United Kingdom,Commercial & Professional Services,Services,http://www.nfa.co.uk/assets/Uploads/2610-Modern-Slavery-Act-Statement-v2.pdf,23/08/2016,Not explicit,,No,,No,,
merged,,National Grid plc,United Kingdom,Utilities,Utilities,http://www2.nationalgrid.com/UK/Modern-Slavery-Act-Statement/,23/08/2016,Yes,Board,Yes,CEO,Yes,,
merged,,National Nuclear Laboratory Ltd,United Kingdom,Commercial & Professional Services,,http://www.nnl.co.uk/modern-slavery-act-statement/,,Not explicit,,Yes,Head of Procurement and Chief Financial Officer,Yes,,
merged,,National Veterinary Services (NVS) Ltd,United Kingdom,Health Care Equipment & Services,Services,http://www.vetwholesaler.co.uk/wp-content/uploads/2012/04/Modern-Slavery-Statement.pdf,15/09/2016,No,Managing Director,Yes,Director,No,,
merged,,Nationwide Building Society,United Kingdom,Banks,Finance,http://www.nationwide.co.uk/about/corporate-information/slavery-human-trafficking-statement,,Not explicit,,No,,Yes,,
merged,,NATS Holdings Limited,United Kingdom,Transportation,Services,http://www.nats.aero/wp-content/uploads/2016/12/Slavery-and-Human-Trafficking-Statement-1.pdf,20/12/2016,Yes,Board,Yes,CEO,Yes,,
merged,,Natural Products Limited (NPW),United Kingdom,Consumer Durables & Apparel,Consumer products/retail,https://www.npwgifts.com/company-disclosure,,Not explicit,,No,,No,,
merged,,Nautilus International Risk Consultants Limited,United Kingdom,Commercial & Professional Services,Technology,http://www.nautilus-intl.co.uk/downloads/221216%20Slavery%20and%20Human%20Trafficking%20Statement%20ref%20Nautilus%20International%20Risk%20Consultants%20Ltd%20V1.0.pdf,10/01/2017,Not explicit,,Yes,Managing Director,Yes,,
merged,,Navitas Life Sciences Limited,United Kingdom,Health Care Equipment & Services,Professional services,http://www.navitas.net/collaterals/modern-slavery-statement/modern-slavery-statement.pdf,,Not explicit,,Yes,Managing Director,Yes,,
merged,,NCC Group plc,United Kingdom,Software & Services,Technology,https://www.nccgroup.trust/uk/about-us/investor-relations/corporate-governance/anti-slavery-and-human-trafficking-statement/,23/08/2016,Not explicit,,Yes,CEO,No,,
merged,,National Car Parks Limited,United Kingdom,Consumer Services,Services,https://www.ncp.co.uk/download/1638/,25/08/2016,Not explicit,,Yes,CEO,No,,
merged,,NEC Group,United Kingdom,Consumer Services,Leisure,https://www.necgroup.co.uk/media/1718/modern-slavery-act-2015-slavery-plus-human-trafficking-statement-november-2016-doc.pdf,,Not explicit,,Yes,CEO,Yes,,
merged,,Neilcott Construction Group,United Kingdom,Capital Goods,Construction & building materials,http://www.neilcott.co.uk/policies/slavery-and-human-trafficking-statement/,23/08/2016,Not explicit,,No,,Yes,,
merged,,NES Global Talent Ltd,United Kingdom,Commercial & Professional Services,Services,http://www.nesglobaltalent.com/modern-slavery-act-transparency-statement,17/02/2017,Yes,Board,No,,Yes,,
merged,,Nestlé UK Ltd,United Kingdom,"Food, Beverage & Tobacco",Agriculture/food/beverage,http://www.nestle.co.uk/asset-library/documents/39506_nestle_mod-slave-act_ab_30sep.pdf,,Yes,Board,Yes,Chairmand and CEO,Yes,,
merged,,Net Temps,United Kingdom,Commercial & Professional Services,Services,http://www.net-temps.co.uk/modern-slavery-policy/,23/08/2016,Not explicit,,No,,No,,
merged,,NetApp Inc,United States,Technology Hardware & Equipment,Technology,https://www.netapp.com/us/legal/ca-senate-bill-657.aspx,23/08/2016,Not explicit,,No,,Yes,,
merged,,New Look Retail Group Limited,United Kingdom,Retailing,Apparel & textile,http://www.newlookgroup.com/sustainability/modern-slavery-statement,,Not explicit,,Yes,CEO,Yes,,
merged,,New Millennia Group Plc,United Kingdom,Commercial & Professional Services,Professional services,http://www.newmillennia.co.uk/uploads/file/Modern_Slavery_Statement_-_New_Millennia.pdf,11/09/2016,Yes,Board,Yes,Managing Director,Yes,,
merged,,New Relic Inc,United States,Software & Services,Technology,https://newrelic.com/uk-slavery-act,,Not explicit,,Yes,CFO,Yes,,
merged,,NewLaw Solicitors LLP,United Kingdom,Commercial & Professional Services,Professional services,https://www.new-law.co.uk/docs/Modern-Slavery-Act.pdf,,Not explicit,,No,,Yes,,
merged,,News Corp,United States,Media,Media/publishing,http://newscorpcom.files.wordpress.com/2016/11/news-corp-msa-statement-final.pdf,,Yes,Board,Yes,CEO,No,,
merged,,Nexen Energy ULC,Canada,Energy,Natural resources,http://www.nexencnoocltd.com/en/Governance/SupplierPolicies.aspx,23/08/2016,Not explicit,,Yes,Managing Director,No,,
merged,,NFT Distribution Ltd,United Kingdom,Transportation,Services,http://www.nft.co.uk/modern-slavery-human-trafficking-statement/,,No,General Counsel on behalf of Board,No,,Yes,,
merged,,nGAGE Specialist Recruitment,United Kingdom,Commercial & Professional Services,Services,http://www.ngagerecruitment.com/modern-slavery-and-human-trafficking-statement,23/08/2016,Yes,Board,No,,Yes,,
merged,,NGK Spark Plugs (UK) Ltd,United Kingdom,Automobiles & Components,Transport,http://ngkntk.co.uk/resources/NGK_Spark_Plugs_UK_Ltd_Modern_Slavery_Statement.pdf,,Not explicit,,Yes,Managing Director,Yes,,
merged,,National House Building Council,United Kingdom,Capital Goods,Finance,https://www.nhbc.co.uk/modernslaverystatement/,,Not explicit,,Yes,CEO,No,,
merged,,NHS Bromley Clinical Commissioning Group,United Kingdom,Health Care Equipment & Services,Health,http://www.bromleyccg.nhs.uk/Modern%20slavery%20statement%20-%20Feb%202017.pdf,06/03/2017,Not explicit,,Yes,Clinical Chair,No,,
